,horizon,mse,rmse,mae,mape,mdape,smape,coverage
59,16 days 09:00:00,24030826.073255915,4902.124648890103,4271.320548283521,0.15688990961331148,0.15357410818895245,0.15455855629122353,0.2727534562211981
60,16 days 12:00:00,23843076.98612175,4882.9373317831705,4243.577099102787,0.15575836111355884,0.15255968238646106,0.15340131842459812,0.2788018433179725
61,16 days 15:00:00,23664599.24751949,4864.627349296089,4219.890024018053,0.15479337236859247,0.1520982482015128,0.15240830749360304,0.2828341013824885
62,16 days 18:00:00,23539610.991033174,4851.763699010204,4207.506605544063,0.15424289815016726,0.15181216594655944,0.15185854999373577,0.28254608294930883
63,16 days 21:00:00,23251666.289650176,4821.998163588429,4169.632870559984,0.15283343692384507,0.15114606779981912,0.1504078286613471,0.2923387096774194
64,17 days 00:00:00,22997388.97719224,4795.559297641125,4139.43689520096,0.15163202294345487,0.15070836977142854,0.1492031046907417,0.29550691244239646
65,17 days 03:00:00,22763073.92816057,4771.06633030401,4106.175011454064,0.1503435473343544,0.14840095462972966,0.1479211218870267,0.30097926267281083
66,17 days 06:00:00,22619217.846249007,4755.966552263483,4085.351253165842,0.1494445410658813,0.1467766611563463,0.14702907653250066,0.3035714285714286
67,17 days 09:00:00,22524519.990250226,4746.0004203803255,4069.0685320061893,0.14876420922187839,0.14672185203153507,0.14624092152946425,0.3110599078341015
68,17 days 12:00:00,22297229.792506155,4721.9942601094035,4040.9646301285647,0.14768526384784839,0.14619627586777506,0.1451582221585813,0.31686827956989233
69,17 days 15:00:00,22180185.980988704,4709.584480714695,4024.5512835169015,0.14698853888258998,0.14428531780807338,0.14442026081566467,0.3208525345622119
70,17 days 18:00:00,22146081.6350213,4705.962349511659,4020.455421385831,0.14677278371059974,0.14428531780807338,0.14418463386729385,0.3214285714285714
71,17 days 21:00:00,21841713.183444053,4673.511868332427,3978.3315912485755,0.1452955629819721,0.14310200370017787,0.14265401072506131,0.3306451612903226
72,18 days 00:00:00,21669496.689184405,4655.050664513159,3959.743404490529,0.1442502051753313,0.14150320361198415,0.14166438029643705,0.3329493087557604
73,18 days 03:00:00,21270442.4266086,4611.988988127422,3912.4979118751944,0.1423982011413076,0.14010567287966333,0.13984207147679695,0.3427419354838711
74,18 days 06:00:00,21078511.410672,4591.134000513599,3885.991589007938,0.14117298627848412,0.13901934563147125,0.1386586797299221,0.34735023041474644
75,18 days 09:00:00,20896928.844808973,4571.315876726194,3857.897169482896,0.13989022937927334,0.13598109239277484,0.13735384428859182,0.35138248847926284
76,18 days 12:00:00,20667422.54763159,4546.143700723899,3824.446897496188,0.13838724733287547,0.13511471807415243,0.1358659490476322,0.35570276497695846
77,18 days 15:00:00,20429228.729964115,4519.870432873504,3789.2663564705877,0.13683627989684183,0.13472182192538007,0.1343338358740338,0.3620391705069126
78,18 days 18:00:00,20241466.86009686,4499.051773440361,3762.7662284200314,0.1356213530332752,0.1341487432705336,0.1331293304887248,0.36520737327188924
79,18 days 21:00:00,20103355.33491509,4483.676542182218,3741.354961529921,0.13460348360176996,0.13397636114799866,0.1320846180815615,0.36866359447004604
80,19 days 00:00:00,19762988.058802426,4445.558239276866,3701.9807236265483,0.13315431613678702,0.1326771788309412,0.13060466655830777,0.3749999999999999
81,19 days 03:00:00,19481548.175889168,4413.790681023418,3667.3938377297873,0.1317893361625594,0.1298283309841306,0.12920927882990077,0.37932027649769584
82,19 days 06:00:00,19233519.009051062,4385.603608290547,3638.417722060143,0.13064411629136724,0.1290835904767168,0.12803335988600678,0.38220046082949327
83,19 days 09:00:00,19116222.752257068,4372.210282255082,3622.292784480575,0.12989658590757927,0.1278171015992171,0.12724584739501016,0.3836405529953917
84,19 days 12:00:00,18940680.698009707,4352.089233691068,3596.858562206979,0.12877775173625902,0.1278171015992171,0.12617362118504516,0.3868087557603684
85,19 days 15:00:00,18732820.872097168,4328.14288951938,3571.1374459576673,0.127709287917314,0.12497081902508018,0.1251747573065896,0.39199308755760376
86,19 days 18:00:00,18487258.70854609,4299.681233364409,3541.829838182355,0.12650753871983048,0.1232882036848873,0.12405995386661316,0.3960253456221196
87,19 days 21:00:00,18269605.608758155,4274.295919652517,3512.0640851750136,0.12515863006883352,0.12249890845992624,0.12271578856021934,0.4017857142857142
88,20 days 00:00:00,18012434.270511936,4244.1058269689665,3478.7202305639753,0.1237912405047986,0.12159288285527697,0.12136955273924623,0.4069700460829491
89,20 days 03:00:00,17655197.823639378,4201.808875191657,3438.349864597119,0.12229266858797402,0.12113177642041728,0.11990074757595062,0.4110023041474652
90,20 days 06:00:00,17314844.73641395,4161.110997848285,3399.3098728300515,0.12077717906140853,0.11769670551670196,0.11844314822817274,0.41503456221198143
91,20 days 09:00:00,17076002.059405345,4132.31195088238,3371.1625175771,0.11970973090024578,0.11621808749471657,0.11737655116573131,0.42108294930875567
92,20 days 12:00:00,16721168.332531713,4089.1525200867372,3333.111223926239,0.11825684639662118,0.11513900999956841,0.11602487649865269,0.4260752688172042
93,20 days 15:00:00,16296489.154362548,4036.891025822043,3291.922030048779,0.11671526058531739,0.11473214349644045,0.11460474656535546,0.4285714285714286
94,20 days 18:00:00,15868336.399214739,3983.508051857651,3253.6352472182975,0.11525611737567715,0.11297794211810216,0.11327713351590937,0.43058755760368655
95,20 days 21:00:00,15607471.41986261,3950.6292435335677,3221.3082885886047,0.11388534800387541,0.11252371804206383,0.11194933104977912,0.4346198156682028
96,21 days 00:00:00,15268279.343208574,3907.46456710852,3178.979683636161,0.11231485202273317,0.11127562483786392,0.11040700200159236,0.44066820276497704
97,21 days 03:00:00,14992803.860902552,3872.0542171956413,3148.791743090342,0.1112101677076808,0.11062974991560656,0.10926485225124084,0.442684331797235
98,21 days 06:00:00,14741774.827929836,3839.5018984146677,3123.8033107521096,0.11027805624413203,0.1093118611267526,0.10828706868640081,0.44470046082949316
99,21 days 09:00:00,14644058.313118754,3826.7555857565235,3114.262157203489,0.1099044566811813,0.10904729325796003,0.10788196888918157,0.4472926267281105
100,21 days 12:00:00,14512719.470609171,3809.556335140507,3097.1958658634726,0.10920461617869195,0.10862069388279016,0.10717840765534292,0.4507488479262673
