,ds,y,weather_pc,weather_pc2,visibility,is_winter,is_summer,is_spring_fall
761,2021-09-26 12:00:00,20249.0,-4410.1744102505645,-310.6597920959842,20680.0,0,0,1
762,2021-09-26 09:00:00,20450.0,-5350.305022685628,-319.6098349590533,19740.0,0,0,1
763,2021-09-26 06:00:00,19978.0,-5139.190577268466,-79.3905787194751,19950.0,0,0,1
764,2021-09-26 03:00:00,21799.0,-19638.485998901924,85.95315049943956,5450.0,0,0,1
765,2021-09-26 00:00:00,21519.0,-13577.566437427364,238.87432424377585,11510.0,0,0,1
766,2021-09-25 21:00:00,24477.0,-2196.799303479207,346.2341954471238,22890.0,0,0,1
767,2021-09-25 18:00:00,24767.0,12803.808171463574,439.94480303388445,37890.0,0,0,1
768,2021-09-25 15:00:00,22275.0,-8235.079728561037,694.8093099912935,16850.0,0,0,1
769,2021-09-25 12:00:00,22361.0,15944.801353619627,577.4317940414024,41030.0,0,0,1
770,2021-09-25 09:00:00,22717.0,-5314.409189309533,762.5145813339301,19770.0,0,0,1
771,2021-09-25 06:00:00,21762.0,10665.741524531792,759.5386866244288,35750.0,0,0,1
772,2021-09-25 03:00:00,23325.0,18065.483585662496,676.1159203859193,43150.0,0,0,1
773,2021-09-25 00:00:00,22993.0,-424.8276449159405,625.1096029632729,24660.0,0,0,1
774,2021-09-24 21:00:00,25936.0,9864.412728135716,436.14396851530427,34950.0,0,0,1
775,2021-09-24 18:00:00,26402.0,-5275.440362516756,508.1978239982591,19810.0,0,0,1
776,2021-09-24 15:00:00,24339.0,26893.88521151581,291.2126001405195,51980.0,0,0,1
777,2021-09-24 12:00:00,24651.0,18413.06885965941,102.83591034567795,43500.0,0,0,1
778,2021-09-24 09:00:00,24963.0,462.5017651324347,8.355582126783707,25550.0,0,0,1
779,2021-09-24 06:00:00,24176.0,-24367.554659720223,78.7814482018551,720.0,0,0,1
780,2021-09-24 03:00:00,24737.0,-17338.03611988246,-32.51193685009135,7750.0,0,0,1
781,2021-09-24 00:00:00,24384.0,-24238.518589094692,-142.82248112051775,850.0,0,0,1
782,2021-09-23 21:00:00,25517.0,-17688.821069980768,-225.3442045554527,7400.0,0,0,1
783,2021-09-23 18:00:00,25723.0,8221.153985533023,-274.0983580428099,33310.0,0,0,1
784,2021-09-23 15:00:00,24051.0,-9328.730677915195,-231.9357475098072,15760.0,0,0,1
785,2021-09-23 12:00:00,24292.0,9480.268957723629,-519.0581433002744,34570.0,0,0,1
786,2021-09-23 09:00:00,24673.0,-5249.888648994817,-542.23813451958,19840.0,0,0,1
787,2021-09-23 06:00:00,23894.0,-24899.163532753922,-324.6045370799268,190.0,0,0,1
788,2021-09-23 03:00:00,24410.0,-10149.246230325018,-371.61314043646405,14940.0,0,0,1
789,2021-09-23 00:00:00,24044.0,1340.044096201084,-563.0284245144509,26430.0,0,0,1
790,2021-09-22 21:00:00,24925.0,1610.2674643569208,-541.3521331515867,26700.0,0,0,1
791,2021-09-22 18:00:00,25007.0,32610.14177721692,-605.4579469942286,57700.0,0,0,1
792,2021-09-22 15:00:00,23394.0,12129.871638120549,-624.3667996940231,37220.0,0,0,1
793,2021-09-22 12:00:00,23538.0,-12050.687680166147,-732.5258626563015,13040.0,0,0,1
794,2021-09-22 09:00:00,23936.0,-3391.4114520224857,-908.1400770612723,21700.0,0,0,1
795,2021-09-22 06:00:00,23163.0,-17990.81903885197,-728.4546641246252,7100.0,0,0,1
796,2021-09-22 03:00:00,23858.0,-24370.87740975421,-703.2574496115326,720.0,0,0,1
797,2021-09-22 00:00:00,23497.0,-11961.702755916118,-909.2727670395617,13130.0,0,0,1
798,2021-09-21 21:00:00,25203.0,-2552.2627860306266,-1042.110486009954,22540.0,0,0,1
799,2021-09-21 18:00:00,25107.0,6787.896744744178,-987.3832681398885,31880.0,0,0,1
800,2021-09-21 15:00:00,23813.0,-6662.380340298806,-981.1488736658761,18430.0,0,0,1
801,2021-09-21 12:00:00,24045.0,-8653.666960429286,-1247.6135418791046,16440.0,0,0,1
802,2021-09-21 09:00:00,24481.0,-11013.9714428947,-1298.6299170508028,14080.0,0,0,1
803,2021-09-21 06:00:00,23627.0,-5713.750743943007,-1216.0180055612304,19380.0,0,0,1
804,2021-09-21 03:00:00,24129.0,4556.705192293898,-1127.432251384584,29650.0,0,0,1
805,2021-09-21 00:00:00,23764.0,-723.2708258865504,-1135.6270519681595,24370.0,0,0,1
806,2021-09-20 21:00:00,24631.0,21226.624331466446,-1210.3345177645358,46320.0,0,0,1
807,2021-09-20 18:00:00,24192.0,34907.51131058881,-1029.1332287596347,60000.0,0,0,1
808,2021-09-20 15:00:00,23075.0,2978.889959521731,-682.0712008687644,28070.0,0,0,1
809,2021-09-20 12:00:00,23381.0,7788.681815940855,-734.6492414103178,32880.0,0,0,1
810,2021-09-20 09:00:00,23732.0,-6611.182460199189,-656.6115472834363,18480.0,0,0,1
811,2021-09-20 06:00:00,22986.0,-23920.047127844296,-338.69156594171903,1170.0,0,0,1
812,2021-09-20 03:00:00,23563.0,-14379.862493350782,-294.7659966497133,10710.0,0,0,1
813,2021-09-20 00:00:00,23210.0,-23600.248449287337,-366.4537361170243,1490.0,0,0,1
814,2021-09-19 21:00:00,22707.0,-6190.551579141282,-466.37211233026386,18900.0,0,0,1
815,2021-09-19 18:00:00,21780.0,34909.717647839585,-480.40767708104266,60000.0,0,0,1
816,2021-09-19 15:00:00,19979.0,15429.667701207065,-425.9071116835948,40520.0,0,0,1
817,2021-09-19 12:00:00,20089.0,11169.760170011183,-404.45274995341765,36260.0,0,0,1
818,2021-09-19 09:00:00,20286.0,7030.200473948015,-301.54710851556155,32120.0,0,0,1
819,2021-09-19 06:00:00,19848.0,8711.252864204984,-58.17224670859858,33800.0,0,0,1
820,2021-09-19 03:00:00,21682.0,-5087.906730728348,145.37049069510562,20000.0,0,0,1
821,2021-09-19 00:00:00,21405.0,29651.414557910197,-71.4471333818799,54740.0,0,0,1
822,2021-09-18 21:00:00,24294.0,1281.725564282736,50.121357939541745,26370.0,0,0,1
823,2021-09-18 18:00:00,23261.0,25221.780652343707,50.94589497348654,50310.0,0,0,1
824,2021-09-18 15:00:00,22066.0,5902.75939998808,284.11523390370553,30990.0,0,0,1
825,2021-09-18 12:00:00,22107.0,6922.9887151023995,284.04515423533104,32010.0,0,0,1
826,2021-09-18 09:00:00,22546.0,16893.27055835073,286.1344525589728,41980.0,0,0,1
827,2021-09-18 06:00:00,21568.0,-11375.682668263336,564.6598319041315,13710.0,0,0,1
828,2021-09-18 03:00:00,23097.0,-18985.43078338157,612.4460784563507,6100.0,0,0,1
829,2021-09-18 00:00:00,22774.0,-11895.131690246297,607.4488731271719,13190.0,0,0,1
830,2021-09-17 21:00:00,25892.0,31934.485474527904,416.78456646431505,57020.0,0,0,1
831,2021-09-17 18:00:00,24886.0,-7094.129830329201,809.8961838627112,17990.0,0,0,1
832,2021-09-17 15:00:00,24323.0,31195.052658590113,587.0864785215269,56280.0,0,0,1
833,2021-09-17 03:00:00,24626.0,-15697.694997837481,152.42754560662584,9390.0,0,0,1
834,2021-09-17 00:00:00,24306.0,-24848.893095613763,-96.37298541550844,240.0,0,0,1
835,2021-09-16 21:00:00,25970.0,-8659.70191323557,-274.63349405326454,16430.0,0,0,1
836,2021-09-16 18:00:00,24821.0,23750.335394056157,-290.72460577663793,48840.0,0,0,1
837,2021-09-16 15:00:00,24684.0,16320.861222042575,-134.22137208184026,41410.0,0,0,1
838,2021-09-16 12:00:00,24900.0,33790.09335852653,-342.00227676218225,58880.0,0,0,1
839,2021-09-16 09:00:00,25291.0,-16519.38267615458,-118.2821545162624,8570.0,0,0,1
840,2021-09-16 06:00:00,24267.0,-23118.824002682322,57.595047880335564,1970.0,0,0,1
841,2021-09-16 03:00:00,24868.0,-16428.45602490014,132.10250011576946,8660.0,0,0,1
842,2021-09-16 00:00:00,24534.0,-13759.229861660335,-19.78956987945856,11330.0,0,0,1
843,2021-09-15 21:00:00,25694.0,1161.4670133409154,77.7096485242856,26250.0,0,0,1
844,2021-09-15 18:00:00,24401.0,22762.538762401804,263.1123635341167,47850.0,0,0,1
845,2021-09-15 15:00:00,24377.0,2773.6846077401933,554.026161639734,27860.0,0,0,1
846,2021-09-15 12:00:00,24469.0,15053.275713644296,431.7786486495489,40140.0,0,0,1
847,2021-09-15 09:00:00,24686.0,25043.10370041455,396.51024412248915,50130.0,0,0,1
848,2021-09-15 06:00:00,23753.0,6774.568231427438,743.665207330937,31860.0,0,0,1
849,2021-09-15 03:00:00,24579.0,1515.1354376096106,857.5320867698107,26600.0,0,0,1
850,2021-09-15 00:00:00,24237.0,12565.740015285222,920.0283517077773,37650.0,0,0,1
851,2021-09-14 21:00:00,26387.0,20975.095328122155,788.8373827017122,46060.0,0,0,1
852,2021-09-14 18:00:00,24943.0,34915.0914067294,789.6204481745468,60000.0,0,0,1
853,2021-09-14 15:00:00,25299.0,5915.790341833064,993.8973137121272,31000.0,0,0,1
854,2021-09-14 12:00:00,25532.0,-24783.998644839026,1070.821425566152,300.0,0,0,1
855,2021-09-14 09:00:00,25619.0,-5563.4135950570235,1123.800149440262,19520.0,0,0,1
856,2021-09-14 06:00:00,24574.0,14486.410027083753,1046.6202414020165,39570.0,0,0,1
857,2021-09-14 03:00:00,25264.0,8186.240523359334,999.444580156969,33270.0,0,0,1
858,2021-09-14 00:00:00,24916.0,17245.358539732217,780.5793032144536,42330.0,0,0,1
859,2021-09-13 21:00:00,25453.0,18336.017396910123,892.8588981941983,43420.0,0,0,1
860,2021-09-13 18:00:00,23794.0,21406.934918810795,1087.0993944300164,46490.0,0,0,1
861,2021-09-13 15:00:00,24124.0,16387.05782097992,1115.782718568124,41470.0,0,0,1
862,2021-09-13 12:00:00,24283.0,23876.332949487252,905.8032044750553,48960.0,0,0,1
863,2021-09-13 09:00:00,24284.0,6955.829111620342,817.6938166415633,32040.0,0,0,1
864,2021-09-13 06:00:00,23451.0,17245.694033814238,777.7218233273417,42330.0,0,0,1
865,2021-09-13 03:00:00,24238.0,34914.73037535277,538.0702721121377,60000.0,0,0,1
866,2021-09-13 00:00:00,23897.0,34914.481559692795,465.9572430918742,60000.0,0,0,1
867,2021-09-12 21:00:00,26191.0,9714.309627144396,470.4887048670008,34800.0,0,0,1
868,2021-09-12 18:00:00,20726.0,34914.1897750433,415.7459738346293,60000.0,0,0,1
869,2021-09-12 15:00:00,18481.0,24814.242164452717,427.8157045201289,49900.0,0,0,1
870,2021-09-12 12:00:00,18961.0,19923.289312502522,205.95563233888748,45010.0,0,0,1
871,2021-09-12 09:00:00,19862.0,21632.84143253262,84.48219068926983,46720.0,0,0,1
872,2021-09-12 06:00:00,17565.0,-12016.697047333315,262.03820449846285,13070.0,0,0,1
873,2021-09-12 03:00:00,22801.0,10303.053097509648,156.68758193782247,35390.0,0,0,1
874,2021-09-12 00:00:00,22383.0,24722.329356004433,-28.41072033036798,49810.0,0,0,1
875,2021-09-11 21:00:00,27252.0,23041.92978105778,-100.49197597317986,48130.0,0,0,1
876,2021-09-11 18:00:00,21645.0,33382.13006707864,-37.02455789774338,58470.0,0,0,1
877,2021-09-11 15:00:00,21225.0,17051.567060198686,-92.48571354121005,42140.0,0,0,1
878,2021-09-11 12:00:00,21662.0,-13429.3360303404,-202.92442873376544,11660.0,0,0,1
879,2021-09-11 09:00:00,22954.0,-4310.261557762293,-406.3352049265559,20780.0,0,0,1
880,2021-09-11 06:00:00,19183.0,-24700.20562261461,-313.9960690200375,390.0,0,0,1
881,2021-09-11 03:00:00,23311.0,-24880.48133012819,-357.37686711503574,210.0,0,0,1
882,2021-09-11 00:00:00,22756.0,-22140.651955567915,-395.0439839762709,2950.0,0,0,1
883,2021-09-10 21:00:00,27722.0,-21870.464742965258,-363.5202257806042,3220.0,0,0,1
884,2021-09-10 18:00:00,22796.0,19160.26376081304,-269.6297783731446,44250.0,0,0,1
885,2021-09-10 15:00:00,24238.0,15341.07756061823,-93.4914386937957,40430.0,0,0,1
886,2021-09-10 12:00:00,25630.0,14411.580768721271,-8.388829737816412,39500.0,0,0,1
887,2021-09-10 09:00:00,27266.0,15091.64407176427,12.687481553434989,40180.0,0,0,1
888,2021-09-10 06:00:00,23268.0,-15977.239453910814,330.04236739847903,9110.0,0,0,1
889,2021-09-10 03:00:00,23665.0,-2306.905664455012,378.09534769357987,22780.0,0,0,1
890,2021-09-10 00:00:00,22889.0,-9976.903891854192,394.67261020377,15110.0,0,0,1
891,2021-09-09 21:00:00,31618.0,-21776.736173645622,452.24152393958065,3310.0,0,0,1
892,2021-09-09 18:00:00,19664.0,29193.286112199592,400.84748126816424,54280.0,0,0,1
893,2021-09-09 15:00:00,21653.0,26833.347822025393,415.2523814435848,51920.0,0,0,1
894,2021-09-09 12:00:00,22806.0,-20806.41354187484,522.9610791263685,4280.0,0,0,1
895,2021-09-09 09:00:00,24904.0,25373.327954154658,372.49631153001513,50460.0,0,0,1
896,2021-09-09 06:00:00,20440.0,-24665.99291806201,664.2319835428186,420.0,0,0,1
897,2021-09-09 03:00:00,26855.0,-24595.732870999604,713.4070955984906,490.0,0,0,1
898,2021-09-09 00:00:00,25355.0,-10565.75982113969,664.4685966856941,14520.0,0,0,1
899,2021-09-08 21:00:00,27849.0,11473.858599925827,545.9141941342009,36560.0,0,0,1
900,2021-09-08 18:00:00,23024.0,15555.360552119675,860.9583945986404,40640.0,0,0,1
901,2021-09-08 15:00:00,25450.0,-5124.386375481926,935.5452834885124,19960.0,0,0,1
902,2021-09-08 12:00:00,25810.0,-13195.118982478565,749.8154274547486,11890.0,0,0,1
903,2021-09-08 09:00:00,27321.0,-22724.731522329195,825.072940125731,2360.0,0,0,1
904,2021-09-08 06:00:00,23503.0,-15803.75541463717,1016.3787752080993,9280.0,0,0,1
905,2021-09-08 03:00:00,24633.0,-6053.724880171793,995.9924340336415,19030.0,0,0,1
906,2021-09-08 00:00:00,24029.0,11036.016105613791,874.8412690044047,36120.0,0,0,1
907,2021-09-07 21:00:00,29047.0,26286.213954869043,868.175341512878,51370.0,0,0,1
908,2021-09-07 18:00:00,23895.0,23696.601563955144,970.305658530352,48780.0,0,0,1
909,2021-09-07 15:00:00,27321.0,-133.57706811834595,962.7819375789343,24950.0,0,0,1
910,2021-09-07 12:00:00,28423.0,-7204.763283236271,690.711910419108,17880.0,0,0,1
911,2021-09-07 09:00:00,28395.0,-6425.5242415001885,525.7526070508285,18660.0,0,0,1
912,2021-09-06 03:00:00,23607.0,1591.6005709672625,-10.608554960969924,26680.0,0,0,1
913,2021-09-06 00:00:00,23032.0,-22698.380338699757,35.9625924522184,2390.0,0,0,1
914,2021-09-05 21:00:00,23891.0,22231.33107985461,-118.86284494880317,47320.0,0,0,1
915,2021-09-05 18:00:00,21420.0,23871.816523730446,21.357017724073337,48960.0,0,0,1
916,2021-09-05 15:00:00,21213.0,7042.295770310355,151.9718698278715,32130.0,0,0,1
917,2021-09-05 12:00:00,21272.0,7971.907707815263,38.39879667547728,33060.0,0,0,1
918,2021-09-05 09:00:00,21426.0,17431.617980528543,-59.176886438995204,42520.0,0,0,1
919,2021-09-05 06:00:00,20865.0,-19847.46005076045,234.8643413535893,5240.0,0,0,1
920,2021-09-05 03:00:00,22748.0,-22566.945569390595,344.9514685749563,2520.0,0,0,1
921,2021-09-05 00:00:00,22500.0,-24227.169642500343,293.9644722222186,860.0,0,0,1
922,2021-09-04 21:00:00,25279.0,-7857.10094928118,257.8327870589801,17230.0,0,0,1
923,2021-09-04 18:00:00,22795.0,853.9749198426998,481.23528258556945,25940.0,0,0,1
924,2021-09-04 15:00:00,23065.0,4133.755384918805,442.874445712914,29220.0,0,0,1
925,2021-09-04 12:00:00,23096.0,7923.121839726527,265.79753213755225,33010.0,0,0,1
926,2021-09-04 09:00:00,23419.0,-9587.11987714287,235.5733638777218,15500.0,0,0,1
927,2021-09-04 06:00:00,22433.0,-24806.514187590783,409.0259651325965,280.0,0,0,1
928,2021-09-04 03:00:00,24060.0,-19536.754345086014,360.6293920202052,5550.0,0,0,1
929,2021-09-03 21:00:00,27133.0,-11297.254562869382,210.88441819885642,13790.0,0,0,1
930,2021-09-03 18:00:00,24825.0,9213.201812693902,281.67729851198754,34300.0,0,0,1
931,2021-09-03 15:00:00,25541.0,8393.690937557396,360.8738008558563,33480.0,0,0,1
932,2021-09-03 12:00:00,25866.0,3102.6735414971627,160.80827927927064,28190.0,0,0,1
933,2021-09-03 09:00:00,26186.0,1152.0118202648798,40.189394362112324,26240.0,0,0,1
934,2021-09-03 06:00:00,25154.0,-16857.668704412,179.30710282004742,8230.0,0,0,1
935,2021-09-03 03:00:00,25869.0,-24897.16523170133,297.7657734840805,190.0,0,0,1
936,2021-09-03 00:00:00,25564.0,-24737.6903723102,159.94272533334433,350.0,0,0,1
937,2021-09-02 21:00:00,27857.0,-24877.81817523496,139.03519557070132,210.0,0,0,1
938,2021-09-02 18:00:00,25584.0,542.6379351833396,181.06392909777074,25630.0,0,0,1
939,2021-09-02 15:00:00,26452.0,-17627.89893451108,111.65663231472995,7460.0,0,0,1
940,2021-09-02 12:00:00,26707.0,2112.1351749458286,39.41088616509083,27200.0,0,0,1
941,2021-09-02 09:00:00,26975.0,21472.381356960268,32.75448543209091,46560.0,0,0,1
942,2021-09-02 06:00:00,25885.0,-9416.283681847777,361.6319213159349,15670.0,0,0,1
943,2021-09-02 03:00:00,26744.0,19323.162948614186,198.3962086455663,44410.0,0,0,1
944,2021-09-02 00:00:00,26427.0,27022.395804059975,8.264236023807344,52110.0,0,0,1
945,2021-09-01 21:00:00,28327.0,28242.587605425007,38.79836421643162,53330.0,0,0,1
946,2021-09-01 18:00:00,26031.0,33652.35590704241,20.95319183728748,58740.0,0,0,1
947,2021-09-01 15:00:00,26848.0,20862.602301822117,95.41872287036432,45950.0,0,0,1
948,2021-09-01 12:00:00,26961.0,422.09918304064,1.5464262692450765,25510.0,0,0,1
949,2021-09-01 09:00:00,27168.0,5091.688387908704,-108.06830054164486,30180.0,0,0,1
950,2021-09-01 06:00:00,26200.0,-10428.856924614274,-163.68440742310042,14660.0,0,0,1
951,2021-09-01 03:00:00,27200.0,5461.171004528457,-168.9372939814585,30550.0,0,0,1
952,2021-09-01 00:00:00,26891.0,5450.68248435474,-267.34524692503726,30540.0,0,0,1
953,2021-08-31 21:00:00,35798.0,8450.45176447091,-313.7481712320948,33540.0,0,1,0
954,2021-08-31 18:00:00,22167.0,5751.200894407793,-94.06732064895328,30840.0,0,1,0
955,2021-08-31 15:00:00,24166.0,-4918.769850365018,-60.45864410933863,20170.0,0,1,0
956,2021-08-31 12:00:00,24866.0,-5099.571814559574,-248.70575696026535,19990.0,0,1,0
957,2021-08-31 09:00:00,26671.0,-4269.95593141877,-343.817759835761,20820.0,0,1,0
958,2021-08-31 06:00:00,21564.0,-17459.361596547766,-177.9978416529478,7630.0,0,1,0
959,2021-08-31 03:00:00,29726.0,2851.015856172955,-130.38205916201335,27940.0,0,1,0
960,2021-08-31 00:00:00,28743.0,34910.95592453901,-233.6051278471608,60000.0,0,1,0
961,2021-08-30 21:00:00,30883.0,34911.29887414198,-177.6368295513313,60000.0,0,1,0
962,2021-08-30 18:00:00,24323.0,5453.175072493963,300.28173386965176,30540.0,0,1,0
963,2021-08-30 15:00:00,25686.0,-4436.522481393941,382.68029611994916,20650.0,0,1,0
964,2021-08-30 12:00:00,26370.0,-5306.897442307345,267.4421747245704,19780.0,0,1,0
965,2021-08-30 09:00:00,27076.0,822.8302396028215,165.18124531413977,25910.0,0,1,0
966,2021-08-30 06:00:00,23685.0,2333.2484931673685,239.9242999338338,27420.0,0,1,0
967,2021-08-30 03:00:00,25674.0,12593.469832808994,271.1714844987936,37680.0,0,1,0
968,2021-08-30 00:00:00,25166.0,26712.810166877636,96.86329818839548,51800.0,0,1,0
969,2021-08-29 21:00:00,29461.0,25822.519404799692,27.39449089915962,50910.0,0,1,0
970,2021-08-29 18:00:00,22394.0,4373.281622513939,270.0134158936804,29460.0,0,1,0
971,2021-08-29 15:00:00,21192.0,19213.1063717425,209.60050614189583,44300.0,0,1,0
972,2021-08-29 12:00:00,21941.0,2262.274673691062,52.15686711518478,27350.0,0,1,0
973,2021-08-29 09:00:00,23158.0,13881.320212203093,-188.4166318076971,38970.0,0,1,0
974,2021-08-29 06:00:00,20464.0,27480.731206505236,-331.7417194676556,52570.0,0,1,0
975,2021-08-29 03:00:00,25910.0,34910.63516121969,-337.35647639307535,60000.0,0,1,0
976,2021-08-29 00:00:00,25854.0,34910.39060003898,-382.5262972731849,60000.0,0,1,0
977,2021-08-28 21:00:00,31249.0,34909.98298185391,-457.309209692905,60000.0,0,1,0
978,2021-08-28 18:00:00,24394.0,321.28616006538977,-86.48153382617993,25410.0,0,1,0
979,2021-08-28 15:00:00,24253.0,-1288.5463745013496,-38.96318249034512,23800.0,0,1,0
980,2021-08-28 12:00:00,24886.0,1810.8925659346546,-171.15523546700393,26900.0,0,1,0
981,2021-08-28 09:00:00,26304.0,18050.180438150535,-365.32529935653406,43140.0,0,1,0
982,2021-08-28 06:00:00,22635.0,14590.36940101813,-295.65425858011355,39680.0,0,1,0
983,2021-08-28 03:00:00,27262.0,16631.030967738894,-157.42263904211154,41720.0,0,1,0
984,2021-08-28 00:00:00,27100.0,25081.060588445627,-165.5564703389612,50170.0,0,1,0
985,2021-08-27 21:00:00,32680.0,-10438.290333168656,45.76804250267448,14650.0,0,1,0
986,2021-08-27 18:00:00,26125.0,7512.116098809202,125.00557005237668,32600.0,0,1,0
987,2021-08-27 15:00:00,27366.0,2512.5856178406357,224.4873174730143,27600.0,0,1,0
988,2021-08-27 12:00:00,28285.0,-127.44334673000522,195.63316770188842,24960.0,0,1,0
989,2021-08-27 09:00:00,29697.0,21611.925559651303,17.446111855011708,46700.0,0,1,0
990,2021-08-27 06:00:00,25584.0,28412.311548252423,98.9147882193523,53500.0,0,1,0
991,2021-08-27 03:00:00,28077.0,8522.516103295757,199.43675764477004,33610.0,0,1,0
992,2021-08-27 00:00:00,27874.0,13702.602459228734,208.2439573828064,38790.0,0,1,0
993,2021-08-26 21:00:00,33035.0,19462.690685754656,209.19970952294727,44550.0,0,1,0
994,2021-08-26 18:00:00,26883.0,32733.341994765335,343.2559459749818,57820.0,0,1,0
995,2021-08-26 15:00:00,28462.0,14843.366854641934,378.3764328342862,39930.0,0,1,0
996,2021-08-26 12:00:00,29104.0,10662.763041912467,238.94974581096673,35750.0,0,1,0
997,2021-08-26 09:00:00,29967.0,11872.759535262512,223.5618009450853,36960.0,0,1,0
998,2021-08-26 06:00:00,25375.0,4313.2227064246,332.11064164669443,29400.0,0,1,0
999,2021-08-26 03:00:00,27878.0,23483.688109404517,391.5678190099766,48570.0,0,1,0
1000,2021-08-26 00:00:00,27608.0,26473.958650010758,401.7015772982803,51560.0,0,1,0
1001,2021-08-25 21:00:00,32726.0,34283.816006492285,343.3954203580923,59370.0,0,1,0
1002,2021-08-25 18:00:00,26543.0,20054.958046924934,623.4362854154907,45140.0,0,1,0
1003,2021-08-25 15:00:00,27947.0,10304.948800731336,628.4988353861739,35390.0,0,1,0
1004,2021-08-25 12:00:00,28403.0,5484.625500265376,535.4113443944144,30570.0,0,1,0
1005,2021-08-25 09:00:00,29381.0,11354.155353985312,398.3773228005687,36440.0,0,1,0
1006,2021-08-25 06:00:00,25251.0,19303.920702587176,329.36163928909366,44390.0,0,1,0
1007,2021-08-25 03:00:00,27774.0,23714.072110372173,347.2073037119663,48800.0,0,1,0
1008,2021-08-25 00:00:00,27432.0,20533.147692410887,139.1649393705989,45620.0,0,1,0
1009,2021-08-24 21:00:00,29506.0,22382.890319328115,77.46539948245037,47470.0,0,1,0
1010,2021-08-24 18:00:00,27056.0,10263.335833139325,215.69331341675243,35350.0,0,1,0
1011,2021-08-24 15:00:00,27842.0,3533.210498972063,182.72763932897718,28620.0,0,1,0
1012,2021-08-24 12:00:00,27943.0,-8277.461170134533,32.12640248203057,16810.0,0,1,0
1013,2021-08-24 09:00:00,28126.0,4781.8641966955365,-169.83297366374862,29870.0,0,1,0
1014,2021-08-24 06:00:00,27066.0,-5158.324488816674,-175.27666747805827,19930.0,0,1,0
1015,2021-08-24 03:00:00,28214.0,19331.30508538723,-298.5948680783784,44420.0,0,1,0
1016,2021-08-24 00:00:00,27927.0,24660.764546692826,-446.30785330703844,49750.0,0,1,0
1017,2021-08-23 21:00:00,28203.0,16870.78411036488,-438.5650661526476,41960.0,0,1,0
1018,2021-08-23 18:00:00,25677.0,16451.110766537902,-331.61130049777285,41540.0,0,1,0
1019,2021-08-23 15:00:00,26322.0,33220.32008926258,-529.6906536156029,58310.0,0,1,0
1020,2021-08-23 12:00:00,26491.0,7099.602302938643,-633.298950328203,32190.0,0,1,0
1021,2021-08-23 09:00:00,26587.0,-5341.346719731166,-803.6416103766664,19750.0,0,1,0
1022,2021-08-23 06:00:00,25686.0,-15191.27801303286,-735.8162946526145,9900.0,0,1,0
1023,2021-08-23 03:00:00,26902.0,-24871.107446379392,-670.8887093450433,220.0,0,1,0
1024,2021-08-23 00:00:00,26623.0,-5481.992712540747,-892.4387780349615,19610.0,0,1,0
1025,2021-08-22 21:00:00,26644.0,26347.502311564072,-1063.1966837237405,51440.0,0,1,0
1026,2021-08-22 18:00:00,23994.0,3288.3933815853356,-786.2087825904775,28380.0,0,1,0
1027,2021-08-22 15:00:00,23880.0,18418.061686003377,-866.51318072999,43510.0,0,1,0
1028,2021-08-22 12:00:00,23995.0,-272.03488868599646,-849.5140053244627,24820.0,0,1,0
1029,2021-08-22 09:00:00,24176.0,13167.447960320353,-949.9656948833448,38260.0,0,1,0
1030,2021-08-22 06:00:00,23578.0,-24651.704684392196,-651.6243005851512,440.0,0,1,0
1031,2021-08-22 03:00:00,25510.0,-11251.58701794623,-632.8129223252445,13840.0,0,1,0
1032,2021-08-22 00:00:00,25299.0,-22811.413776660607,-569.8489559655659,2280.0,0,1,0
1033,2021-08-21 21:00:00,29106.0,3598.2750776241455,-678.4388588135552,28690.0,0,1,0
1034,2021-08-21 18:00:00,26498.0,20909.23272285508,-493.68235068782855,46000.0,0,1,0
1035,2021-08-21 15:00:00,26779.0,5980.120676103185,-288.16769142990984,31070.0,0,1,0
1036,2021-08-21 12:00:00,26860.0,9980.291381014646,-294.8587271420758,35070.0,0,1,0
1037,2021-08-21 09:00:00,27129.0,8641.31532150641,-94.03707535445825,33730.0,0,1,0
1038,2021-08-21 06:00:00,26118.0,-4797.5200944491435,169.38322833834937,20290.0,0,1,0
1039,2021-08-21 03:00:00,27831.0,-1826.6180055513084,340.3695500139247,23260.0,0,1,0
1040,2021-08-21 00:00:00,27598.0,8733.565734223303,334.9163008762153,33820.0,0,1,0
1041,2021-08-20 21:00:00,30215.0,16633.842695140014,377.9033844018804,41720.0,0,1,0
1042,2021-08-20 18:00:00,27658.0,4904.638871121148,582.4787386085023,29990.0,0,1,0
1043,2021-08-20 15:00:00,28260.0,14974.416298879312,502.51699881038917,40060.0,0,1,0
1044,2021-08-20 12:00:00,28390.0,3333.679690563552,358.254973764902,28420.0,0,1,0
1045,2021-08-20 09:00:00,28582.0,-3256.5377948007367,311.86557944895424,21830.0,0,1,0
1046,2021-08-20 06:00:00,27525.0,18002.89852745654,160.404421414676,43090.0,0,1,0
1047,2021-08-20 03:00:00,28808.0,23942.74851176639,100.694538045975,49030.0,0,1,0
1048,2021-08-20 00:00:00,28524.0,34802.24949733704,-53.407464763757275,59890.0,0,1,0
1049,2021-08-19 21:00:00,29737.0,34912.3158557726,-48.2330298146917,60000.0,0,1,0
1050,2021-08-19 18:00:00,27233.0,-6106.864247632436,221.4667644478945,18980.0,0,1,0
1051,2021-08-19 15:00:00,27807.0,33472.732841316385,17.477861836121555,58560.0,0,1,0
