,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2021-01-06 00:00:00,1.4727558193627737,0.7214703093862623,2.1944311444708684,2.084398797224807,2021-01-05 21:00:00
1,2021-01-06 03:00:00,1.370445849271158,0.6225883627958456,2.060346709344882,2.084398797224807,2021-01-05 21:00:00
2,2021-01-06 06:00:00,1.1996114710887147,0.46442392158160767,1.9089514616919805,2.084398797224807,2021-01-05 21:00:00
3,2021-01-06 09:00:00,1.0083852702448706,0.2733788363958618,1.7399961713479797,2.084398797224807,2021-01-05 21:00:00
4,2021-01-06 12:00:00,1.015684349434434,0.31263602381615446,1.7055886745103874,2.084398797224807,2021-01-05 21:00:00
5,2021-01-06 15:00:00,0.974498613610463,0.26835147812590976,1.7896480600089855,2.084398797224807,2021-01-05 21:00:00
6,2021-01-06 18:00:00,1.314098704558285,0.6174538204122587,2.0740747663472976,2.084398797224807,2021-01-05 21:00:00
7,2021-01-06 21:00:00,1.748624362133409,1.0178161615406724,2.4711759818832038,2.084398797224807,2021-01-05 21:00:00
8,2021-01-07 00:00:00,1.4062037007958166,0.696585350474726,2.1743922144176304,1.989304292837077,2021-01-05 21:00:00
9,2021-01-07 03:00:00,1.2917344469418341,0.5452421709747779,2.019569465968842,1.989304292837077,2021-01-05 21:00:00
10,2021-01-07 06:00:00,1.1198656047894457,0.3671371559308966,1.8297590752078623,1.989304292837077,2021-01-05 21:00:00
11,2021-01-07 09:00:00,0.9385112019680099,0.18297397552203754,1.718567039821658,1.989304292837077,2021-01-05 21:00:00
12,2021-01-07 12:00:00,0.9451440543639757,0.19135173805063588,1.6567581952578485,1.989304292837077,2021-01-05 21:00:00
13,2021-01-07 15:00:00,0.8929386013553277,0.22797637512869326,1.6864085970771865,1.989304292837077,2021-01-05 21:00:00
14,2021-01-07 18:00:00,1.2201212325793838,0.4823832767490433,1.9020821679761721,1.989304292837077,2021-01-05 21:00:00
15,2021-01-07 21:00:00,1.6795798797248052,0.9534330831613888,2.400150876972271,1.989304292837077,2021-01-05 21:00:00
16,2021-01-08 00:00:00,1.368813940075703,0.6495971510265189,2.075756194488746,2.0767912368737886,2021-01-05 21:00:00
17,2021-01-08 03:00:00,1.2996105753115286,0.5394859336987897,2.084118561236568,2.0767912368737886,2021-01-05 21:00:00
18,2021-01-08 06:00:00,1.137170187036436,0.40852950861268056,1.8973481388621731,2.0767912368737886,2021-01-05 21:00:00
19,2021-01-08 09:00:00,0.9240749661604152,0.1897789610131677,1.7678084670833072,2.0767912368737886,2021-01-05 21:00:00
20,2021-01-08 12:00:00,0.8995061139145684,0.14308825862896085,1.6821589033858995,2.0767912368737886,2021-01-05 21:00:00
21,2021-01-08 15:00:00,0.8344736488240068,0.05061333902846912,1.63485795386433,2.0767912368737886,2021-01-05 21:00:00
22,2021-01-08 18:00:00,1.1789667985995826,0.3890261164573213,1.9388695142566201,2.0767912368737886,2021-01-05 21:00:00
23,2021-01-08 21:00:00,1.6296812302318373,0.8584977078943118,2.3881540381565634,2.0767912368737886,2021-01-05 21:00:00
24,2021-01-09 00:00:00,1.270860513388777,0.5443339786432794,2.0512837166555133,1.696413219322869,2021-01-05 21:00:00
25,2021-01-09 03:00:00,1.1058399858406505,0.34096446228502614,1.8244516049555148,1.696413219322869,2021-01-05 21:00:00
26,2021-01-09 06:00:00,0.8640129559908656,0.13788497258737475,1.5961716196551523,1.696413219322869,2021-01-05 21:00:00
27,2021-01-09 09:00:00,0.6268173483784752,-0.13850670523648703,1.3586152519641792,1.696413219322869,2021-01-05 21:00:00
28,2021-01-09 12:00:00,0.6335377026787944,-0.04630816236398392,1.4081630093996274,1.696413219322869,2021-01-05 21:00:00
29,2021-01-09 15:00:00,0.6176638402254877,-0.11315805142818194,1.33583596645179,1.696413219322869,2021-01-05 21:00:00
30,2021-01-09 18:00:00,0.9985726931121133,0.2380243297961781,1.7075310846323926,1.696413219322869,2021-01-05 21:00:00
31,2021-01-09 21:00:00,1.4727647008255869,0.751862549300426,2.230104140035174,1.696413219322869,2021-01-05 21:00:00
32,2021-01-10 00:00:00,1.1804944162792126,0.4481814816063045,1.9061590018366816,1.7116283400249057,2021-01-05 21:00:00
33,2021-01-10 03:00:00,1.075308996307396,0.3519141988409397,1.807232176939579,1.7116283400249057,2021-01-05 21:00:00
34,2021-01-10 06:00:00,0.8969946825277255,0.14237244192914464,1.642895486768691,1.7116283400249057,2021-01-05 21:00:00
35,2021-01-10 09:00:00,0.6949942944061384,-0.012403450813073723,1.4557455248360107,1.7116283400249057,2021-01-05 21:00:00
36,2021-01-10 12:00:00,0.6666075284372649,-0.014366409133543444,1.492749349109471,1.7116283400249057,2021-01-05 21:00:00
37,2021-01-10 15:00:00,0.5946781745840083,-0.15008033360212342,1.3253303463394328,1.7116283400249057,2021-01-05 21:00:00
38,2021-01-10 18:00:00,0.9456420276661172,0.20991423934362435,1.7264848099345278,1.7116283400249057,2021-01-05 21:00:00
39,2021-01-10 21:00:00,1.4882033650861612,0.6736443423577255,2.2138562468728895,1.7116283400249057,2021-01-05 21:00:00
40,2021-01-11 00:00:00,1.2572431904058128,0.5555595202181641,2.005647866720576,3.1570648067184006,2021-01-05 21:00:00
41,2021-01-11 03:00:00,1.2663968214897043,0.496449594792534,2.041833923714138,2.7310414270613705,2021-01-05 21:00:00
42,2021-01-11 06:00:00,1.1504955567652437,0.39581800234755615,1.9463564679183842,2.5370486381104014,2021-01-05 21:00:00
