,horizon,mse,rmse,mae,mape,mdape,smape,coverage
31,12 days 21:00:00,31967.282547932515,178.79396675484472,141.48768244159734,0.0832067726816287,0.07091972519399559,0.08274096912789634,0.8027073732718895
32,13 days 00:00:00,32289.30080684605,179.69223913916275,142.07965517116955,0.0835467931871612,0.07091972519399559,0.08302681171678879,0.7983870967741936
33,13 days 03:00:00,32208.66524149579,179.467727576564,141.6916820847917,0.08336027573221137,0.07091972519399559,0.08280439497651934,0.7998271889400925
34,13 days 06:00:00,31931.843448411997,178.69483330083162,140.92736311062004,0.08273374831458992,0.07055930963403689,0.08223777360473292,0.8032834101382489
35,13 days 09:00:00,31694.726397932467,178.030127781599,140.22884293216825,0.08218836861321573,0.07032195391726417,0.08171708612499048,0.8058755760368663
36,13 days 12:00:00,31513.664470554122,177.52088460390829,139.77401290016405,0.08179925318297751,0.069260196496497,0.08135968679236152,0.8093317972350231
37,13 days 15:00:00,31344.66233155547,177.04423834611356,139.41343669862914,0.08154117951425183,0.06851519106228345,0.08110097160012028,0.8119239631336403
38,13 days 18:00:00,31322.457140205766,176.9815163801174,139.30176227334766,0.08146352060643972,0.06814684689646108,0.08104416607033842,0.8124999999999998
39,13 days 21:00:00,30803.98206315859,175.51063233650146,138.3545267544219,0.08098385584731993,0.06814684689646108,0.08053799292351504,0.8153801843317972
40,14 days 00:00:00,30428.34633279139,174.43722748539483,137.6863293303321,0.08075448463211538,0.06778308771394892,0.08021220607002728,0.8153801843317973
41,14 days 03:00:00,29935.905290237464,173.01995633520852,136.37314524708248,0.08008638073103207,0.06741421736262297,0.07950404031223508,0.819412442396313
42,14 days 06:00:00,29535.256456212606,171.8582452377907,135.2072816854221,0.07941015916629986,0.06672421941669182,0.07881314700323727,0.8234447004608297
43,14 days 09:00:00,29403.284591334086,171.473859790156,134.66232099203933,0.07903151769967141,0.06592047136855725,0.07841747009963068,0.8225806451612904
44,14 days 12:00:00,29287.656540780383,171.13636825870876,134.12547281599214,0.07856489646934559,0.06581320011825204,0.07797765124685996,0.8225806451612903
45,14 days 15:00:00,29139.603324887925,170.70326102593333,133.4200289234647,0.07800868198064811,0.06555949630263219,0.07743915298040921,0.8225806451612898
46,14 days 18:00:00,28948.222525688227,170.14177184244974,132.44710911502702,0.07736357338095358,0.06467703247411746,0.07683415976627476,0.8243087557603686
47,14 days 21:00:00,27566.246197898967,166.03085917352524,129.9646907836131,0.07616651902521376,0.06419336895125766,0.0755833367849309,0.8315092165898615
48,15 days 00:00:00,27175.282648461147,164.84927251420052,129.41506784079385,0.075957015801846,0.06375885743177424,0.07531822479671736,0.8283410138248845
49,15 days 03:00:00,26800.964668519424,163.7100017363613,128.56706552448676,0.0756088001429442,0.062280518883461845,0.07492323577971952,0.8303571428571427
50,15 days 06:00:00,26489.77045619368,162.75678313420207,127.95984482498409,0.07536946111801657,0.062280518883461845,0.07463035095337134,0.8323732718894008
51,15 days 09:00:00,26331.209019327023,162.2689404024289,127.3691620737827,0.07503213442949339,0.06130684285261362,0.07424881915626269,0.8326612903225804
52,15 days 12:00:00,26259.049976621645,162.04644388761403,126.99643739461598,0.07475561502704416,0.06099725248000498,0.07395973159925531,0.8326612903225808
53,15 days 15:00:00,26156.721526248344,161.73039765686704,126.47284249710823,0.07440663334486339,0.0609042797316409,0.07358915101907824,0.8326612903225806
54,15 days 18:00:00,26023.384001970604,161.3176493814939,125.54859850558991,0.07385817500492656,0.06065020066211321,0.07304705800239948,0.8326612903225805
55,15 days 21:00:00,24860.403300734022,157.67182151777794,123.113092304128,0.07272245788505341,0.059558157888785795,0.07187680216697151,0.8395737327188939
56,16 days 00:00:00,24820.016621802377,157.54369749946324,123.3791981834512,0.07298590285381232,0.060077631613537186,0.07206805152808339,0.8381336405529956
57,16 days 03:00:00,24703.715319252013,157.17415601571403,122.9745670830673,0.07279509302528528,0.059558157888785795,0.0718639126966795,0.8401497695852534
58,16 days 06:00:00,24669.962083516006,157.06674404060206,122.7658571935923,0.07272493366160998,0.05900699347921627,0.07176899524288716,0.8407258064516127
59,16 days 09:00:00,24557.130236227233,156.7071480061686,122.48782476910796,0.07254818290834629,0.059274067304878456,0.07157303003095135,0.8421658986175119
60,16 days 12:00:00,24718.48247089735,157.22112603240492,122.63584853625196,0.07270301657602572,0.05900699347921627,0.07165649136074449,0.840725806451613
61,16 days 15:00:00,24951.005015644278,157.95887127871063,122.95915317966936,0.07297576773326842,0.05877589758616443,0.0718399269575224,0.8401497695852534
62,16 days 18:00:00,25148.430696396368,158.58256744168435,123.12102461475705,0.07317976638612418,0.058741532460194514,0.07197482402039866,0.8387096774193544
63,16 days 21:00:00,24264.22458792872,155.76978072761327,121.34466239460119,0.07235001100196702,0.058741532460194514,0.07111762575041217,0.8444700460829493
64,17 days 00:00:00,24326.297095281207,155.96889784595263,121.8353831627121,0.07266979383824054,0.05877589758616443,0.07139056522100086,0.8430299539170507
65,17 days 03:00:00,24301.16320772482,155.88830362706761,121.59857235005903,0.07255545884361587,0.058768628594502756,0.07125912460138792,0.8407258064516124
66,17 days 06:00:00,24271.82861190263,155.79418670766452,121.46134551738315,0.07250907525568939,0.05863848332817295,0.07119138872828143,0.8407258064516124
67,17 days 09:00:00,24112.52398753595,155.28207877129915,121.2262806888437,0.07231341559224898,0.05807628863510243,0.07100221078468953,0.8421658986175112
68,17 days 12:00:00,24231.02394394752,155.66317465588168,121.58551761953171,0.07253285623654726,0.05849236461486333,0.07120600361349683,0.8407258064516128
69,17 days 15:00:00,24390.912865965704,156.17590360220652,121.92195479150358,0.07274096759908057,0.05849236461486333,0.07138050339545043,0.8404377880184328
70,17 days 18:00:00,24780.73728346413,157.41898641353313,122.8116918328805,0.07340523472314206,0.05884706491148026,0.07197371162223432,0.8387096774193548
71,17 days 21:00:00,23994.874799703328,154.90279145226313,121.33978677455524,0.07270218524516489,0.05849236461486333,0.07126714998048235,0.8418778801843319
72,18 days 00:00:00,24515.80962143138,156.57525226366835,122.36537450325454,0.07310869524062974,0.05849236461486333,0.07170656776382028,0.8398617511520734
73,18 days 03:00:00,24508.656548851337,156.55240831380186,122.22799980441758,0.07286118836588801,0.05884706491148026,0.07151980636454927,0.8421658986175111
74,18 days 06:00:00,24442.789468302835,156.34189927304465,122.04500057196913,0.07260518794750438,0.05849236461486333,0.07131963011606927,0.842453917050691
75,18 days 09:00:00,24090.6607364231,155.21166430530633,121.31290378760794,0.0720225594870222,0.05784471160779535,0.07080824437001214,0.8456221198156686
76,18 days 12:00:00,24048.155863876014,155.07467834522828,121.45639791397005,0.07204153565697345,0.05807628863510243,0.07087697240145216,0.8470622119815664
77,18 days 15:00:00,24123.526840973664,155.31750333099507,121.64107195032516,0.0721700628732552,0.05884706491148026,0.07100018015276736,0.8485023041474657
78,18 days 18:00:00,24097.459116994665,155.23356311376307,121.63056036004004,0.07215855715449775,0.058768628594502756,0.0710169507226241,0.8493663594470042
79,18 days 21:00:00,23921.90335169397,154.66707261629404,121.32501602020751,0.07189239451095666,0.05807628863510243,0.07081192457012943,0.849942396313364
80,19 days 00:00:00,23347.093721442106,152.797557969498,120.33923974902159,0.07125988585501951,0.057885232403834405,0.07024213610162071,0.8528225806451614
81,19 days 03:00:00,23040.970362196873,151.79252406557075,119.45845020296467,0.07076717433404103,0.05745684901960993,0.0697589835849759,0.8559907834101381
82,19 days 06:00:00,22717.79676002252,150.72424078436262,118.32617952911413,0.07014646098744898,0.05657241815973697,0.0691379797630017,0.8611751152073733
83,19 days 09:00:00,22784.041718946235,150.9438363065754,118.3269277063581,0.07020968181655633,0.05634020906086375,0.06917832099925636,0.8620391705069123
84,19 days 12:00:00,22609.845348980034,150.36570536189438,117.91137002128387,0.0699780941881301,0.05634020906086375,0.06897608205335214,0.8631912442396314
85,19 days 15:00:00,22569.85486485292,150.23266909980973,117.84584795641004,0.06996474379708109,0.05657241815973697,0.06896699805131222,0.8629032258064516
86,19 days 18:00:00,22679.522831627975,150.5972205308849,118.12271257823846,0.07019901059832775,0.05657241815973697,0.06917837030158913,0.8611751152073733
87,19 days 21:00:00,22618.817154827375,150.39553568782344,117.86773969022047,0.06996960920538997,0.05606663842421004,0.06897643443205748,0.8620391705069123
88,20 days 00:00:00,22674.36146661129,150.58008323351163,117.9926121867898,0.06987691177328219,0.05606663842421004,0.06895771137092653,0.8634792626728112
89,20 days 03:00:00,22271.70941022038,149.23709126829155,116.9674611752531,0.06928796060379734,0.05585371693847671,0.06841186831740137,0.8672235023041475
90,20 days 06:00:00,22164.923888635105,148.87889000336853,116.56877566849191,0.06900717337697868,0.05585371693847671,0.0681649596836941,0.8701036866359451
91,20 days 09:00:00,22695.130531364073,150.6490309672255,117.50932305148977,0.06965745696882468,0.05619401631680158,0.068739224394123,0.8669354838709683
92,20 days 12:00:00,22667.935518590082,150.5587444109112,117.6648139820578,0.0697416667940652,0.055909931786401953,0.06886614932911071,0.8615591397849459
93,20 days 15:00:00,22842.303802552084,151.13670567586183,118.23425475040428,0.07016269795922947,0.055909931786401953,0.06926609360451214,0.8577188940092169
94,20 days 18:00:00,23092.219087378075,151.9612420565786,119.19247807407072,0.07080509116127795,0.05619401631680158,0.06989182102360955,0.8516705069124421
95,20 days 21:00:00,23079.154780687782,151.91825032130862,119.17223226976387,0.07073682733425167,0.05619401631680158,0.06984722033783357,0.8522465437788015
96,21 days 00:00:00,22727.303300427946,150.75577368853223,118.25552861709059,0.07018829591223603,0.05619401631680158,0.06934425335327664,0.8565668202764978
97,21 days 03:00:00,22472.42136507966,149.9080430299844,117.69222647070856,0.0698302079743027,0.055909931786401953,0.06902343114865409,0.8597350230414749
98,21 days 06:00:00,22437.5709582001,149.791758645795,117.54834621612582,0.06966950774414694,0.05562714461901437,0.06889591526899484,0.8603110599078337
99,21 days 09:00:00,22454.437944513556,149.84804951854915,117.52967772842561,0.06963065344006583,0.05585371693847671,0.0688742460879063,0.8608870967741932
100,21 days 12:00:00,22751.649921734876,150.83650062811347,118.26123927846598,0.07021138702656494,0.05585371693847671,0.0694111333694096,0.8582949308755761
101,21 days 15:00:00,23218.96320702042,152.3776991787854,119.37762980478489,0.07112170030646303,0.055909931786401953,0.07021279471140436,0.8562788018433182
102,21 days 18:00:00,23600.4319040713,153.62432067895793,120.42053762203368,0.0719147178982724,0.056882111226121496,0.07094041288785291,0.8502304147465438
103,21 days 21:00:00,23664.18667962326,153.8316829512804,120.44622977235991,0.07183266266117999,0.055909931786401953,0.07090282225174896,0.8487903225806452
104,22 days 00:00:00,23684.77614772781,153.8985904669949,120.12282737055705,0.07150016357887687,0.055909931786401953,0.070646387177411,0.849078341013825
