,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2021-01-06 00:00:00,2071.201281451509,1873.6910481279076,2260.927104661439,2232.0,2021-01-05 21:00:00
1,2021-01-06 03:00:00,2044.3043617108933,1847.6953433216538,2225.676793408098,2232.0,2021-01-05 21:00:00
2,2021-01-06 06:00:00,1999.3926238343547,1806.1144858807884,2185.8755323815894,2232.0,2021-01-05 21:00:00
3,2021-01-06 09:00:00,1949.119949804698,1755.8894265001761,2141.457799876481,2232.0,2021-01-05 21:00:00
4,2021-01-06 12:00:00,1951.038851227172,1766.209998565053,2132.412193860885,2232.0,2021-01-05 21:00:00
5,2021-01-06 15:00:00,1940.2112707878116,1754.5677522608703,2154.51110116363,2232.0,2021-01-05 21:00:00
6,2021-01-06 18:00:00,2029.490901912226,1846.3454907679638,2229.285849759673,2232.0,2021-01-05 21:00:00
7,2021-01-06 21:00:00,2143.726119912687,1951.5992968911892,2333.6823178028735,2232.0,2021-01-05 21:00:00
8,2021-01-07 00:00:00,2053.704971071783,1867.1488827652088,2255.658942693968,2207.0,2021-01-05 21:00:00
9,2021-01-07 03:00:00,2023.6114197695817,1827.3613102670981,2214.956604150426,2207.0,2021-01-05 21:00:00
10,2021-01-07 06:00:00,1978.4277250705627,1780.5381483529009,2165.056141452008,2207.0,2021-01-05 21:00:00
11,2021-01-07 09:00:00,1930.750310905282,1732.1223167560588,2135.824158988321,2207.0,2021-01-05 21:00:00
12,2021-01-07 12:00:00,1932.4940637221962,1734.3248001126258,2119.574838125415,2207.0,2021-01-05 21:00:00
13,2021-01-07 15:00:00,1918.7694396377722,1743.953284248977,2127.369821129492,2207.0,2021-01-05 21:00:00
14,2021-01-07 18:00:00,2004.7845656775564,1810.8359351598683,2184.0696199999966,2207.0,2021-01-05 21:00:00
15,2021-01-07 21:00:00,2125.5745761265475,1934.6732193029477,2315.01007555075,2207.0,2021-01-05 21:00:00
16,2021-01-08 00:00:00,2043.8753387074185,1854.795855702619,2229.7278911142903,2230.0,2021-01-05 21:00:00
17,2021-01-08 03:00:00,2025.6820253267601,1825.8480163830168,2231.9263269759795,2230.0,2021-01-05 21:00:00
18,2021-01-08 06:00:00,1982.9770369257553,1791.4200476141384,2182.825060930974,2230.0,2021-01-05 21:00:00
19,2021-01-08 09:00:00,1926.955076916593,1733.9113227388295,2148.7695514635993,2230.0,2021-01-05 21:00:00
20,2021-01-08 12:00:00,1920.496014848802,1721.6365065744185,2126.252592084909,2230.0,2021-01-05 21:00:00
21,2021-01-08 15:00:00,1903.3992158515107,1697.3251859056018,2113.81734416335,2230.0,2021-01-05 21:00:00
22,2021-01-08 18:00:00,1993.965214379399,1786.292676615958,2193.7408797950043,2230.0,2021-01-05 21:00:00
23,2021-01-08 21:00:00,2112.456402312445,1909.7150537711111,2311.8561501759477,2230.0,2021-01-05 21:00:00
24,2021-01-09 00:00:00,2018.123738413163,1827.1225497999856,2223.294165529726,2130.0,2021-01-05 21:00:00
25,2021-01-09 03:00:00,1974.7404407634674,1773.6574422031647,2163.660826789368,2130.0,2021-01-05 21:00:00
26,2021-01-09 06:00:00,1911.1649924747367,1720.2685815625873,2103.646847335415,2130.0,2021-01-05 21:00:00
27,2021-01-09 09:00:00,1848.8071282796434,1647.6062127949542,2041.194140625261,2130.0,2021-01-05 21:00:00
28,2021-01-09 12:00:00,1850.5738850295702,1671.8448750252605,2054.220066191219,2130.0,2021-01-05 21:00:00
29,2021-01-09 15:00:00,1846.4007042144667,1654.2702818627497,2035.2055491553715,2130.0,2021-01-05 21:00:00
30,2021-01-09 18:00:00,1946.540258897233,1746.5948550558755,2132.922846430797,2130.0,2021-01-05 21:00:00
31,2021-01-09 21:00:00,2071.203616355842,1881.6810576741598,2270.3054056983883,2130.0,2021-01-05 21:00:00
32,2021-01-10 00:00:00,1994.366819521953,1801.844407373129,2185.1414048225683,2134.0,2021-01-05 21:00:00
33,2021-01-10 03:00:00,1966.7139544460326,1776.5360881949637,2159.1339016724,2134.0,2021-01-05 21:00:00
34,2021-01-10 06:00:00,1919.8357686539737,1721.4483209625303,2115.930382386776,2134.0,2021-01-05 21:00:00
35,2021-01-10 09:00:00,1866.7305999004861,1680.7583006141542,2066.7293367696675,2134.0,2021-01-05 21:00:00
36,2021-01-10 12:00:00,1859.267822174359,1680.242245997458,2076.4575078431985,2134.0,2021-01-05 21:00:00
37,2021-01-10 15:00:00,1840.357856157822,1644.5635479111752,2032.4436597643921,2134.0,2021-01-05 21:00:00
38,2021-01-10 18:00:00,1932.6249790956313,1739.2048143186264,2137.9057120086163,2134.0,2021-01-05 21:00:00
39,2021-01-10 21:00:00,2075.262385145894,1861.1177750096379,2266.0338935676673,2134.0,2021-01-05 21:00:00
40,2021-01-11 00:00:00,2014.5437936333253,1830.0737039300693,2211.296666244997,2514.0,2021-01-05 21:00:00
41,2021-01-11 03:00:00,2016.9502500165904,1814.5339191112166,2220.8098492692284,2402.0,2021-01-05 21:00:00
42,2021-01-11 06:00:00,1986.4802282548976,1788.0782387612064,2195.709172734215,2351.0,2021-01-05 21:00:00
43,2021-01-11 09:00:00,1938.586260427338,1730.5632101022773,2153.573547661257,1750.0,2021-01-05 21:00:00
44,2021-01-11 12:00:00,1940.5280645702642,1737.2164787083018,2136.108156342182,1902.0,2021-01-05 21:00:00
45,2021-01-11 15:00:00,1924.034178942653,1714.1923996268076,2104.968100225764,1834.0,2021-01-05 21:00:00
46,2021-01-11 18:00:00,2021.5630053404598,1818.274954923523,2222.0934881331686,2246.0,2021-01-05 21:00:00
47,2021-01-11 21:00:00,2148.3767373721016,1953.014130401035,2343.9580924980037,2761.0,2021-01-05 21:00:00
48,2021-01-12 00:00:00,2065.524962173425,1886.8478478519419,2262.91102719625,2554.0,2021-01-05 21:00:00
