,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2021-01-06 00:00:00,2045.6164191781047,1850.7850702489852,2256.756565752532,2232.0,2021-01-05 21:00:00
1,2021-01-06 03:00:00,2023.1369657371824,1832.6860900914126,2222.8491433209333,2232.0,2021-01-05 21:00:00
2,2021-01-06 06:00:00,1981.4163408329528,1780.8057279824188,2169.392883514513,2232.0,2021-01-05 21:00:00
3,2021-01-06 09:00:00,1925.0505149887715,1733.0909082126182,2109.7487425331724,2232.0,2021-01-05 21:00:00
4,2021-01-06 12:00:00,1923.2230872970204,1718.31214873866,2119.790997850559,2232.0,2021-01-05 21:00:00
5,2021-01-06 15:00:00,1924.9373901266886,1735.4438897622395,2129.1152934362613,2232.0,2021-01-05 21:00:00
6,2021-01-06 18:00:00,1997.5619545929371,1795.7944506391254,2199.777081610755,2232.0,2021-01-05 21:00:00
7,2021-01-06 21:00:00,2118.3294755275006,1925.7554260246866,2299.9375773288693,2232.0,2021-01-05 21:00:00
8,2021-01-07 00:00:00,2021.627253756366,1831.3684429439895,2202.4205558768645,2207.0,2021-01-05 21:00:00
9,2021-01-07 03:00:00,1993.0031552243308,1796.6170166469326,2190.913450741261,2207.0,2021-01-05 21:00:00
10,2021-01-07 06:00:00,1957.278440087532,1769.045426872749,2154.2838420903286,2207.0,2021-01-05 21:00:00
11,2021-01-07 09:00:00,1906.8122499943393,1706.236400528066,2104.273018291047,2207.0,2021-01-05 21:00:00
12,2021-01-07 12:00:00,1905.8323556259525,1711.4589369683297,2107.7935958753133,2207.0,2021-01-05 21:00:00
13,2021-01-07 15:00:00,1895.9878144811732,1703.8372639239165,2097.7259989744157,2207.0,2021-01-05 21:00:00
14,2021-01-07 18:00:00,1977.2653899681607,1786.0327821895326,2175.491037518893,2207.0,2021-01-05 21:00:00
15,2021-01-07 21:00:00,2094.2565244513644,1893.773731642951,2288.9445375586306,2207.0,2021-01-05 21:00:00
16,2021-01-08 00:00:00,2011.4053352966976,1803.183144944619,2208.9406548342554,2230.0,2021-01-05 21:00:00
17,2021-01-08 03:00:00,1992.017159661805,1803.1891754060196,2179.7002336357323,2230.0,2021-01-05 21:00:00
18,2021-01-08 06:00:00,1958.3337008948292,1771.4196004641758,2155.2464093553654,2230.0,2021-01-05 21:00:00
19,2021-01-08 09:00:00,1895.472237794989,1704.195605939131,2077.56955607981,2230.0,2021-01-05 21:00:00
20,2021-01-08 12:00:00,1891.8687635573785,1692.910914417709,2086.750953929663,2230.0,2021-01-05 21:00:00
21,2021-01-08 15:00:00,1876.9281391134873,1683.328571892857,2069.578896758468,2230.0,2021-01-05 21:00:00
22,2021-01-08 18:00:00,1955.7436811846583,1749.0445060950278,2152.6327587128444,2230.0,2021-01-05 21:00:00
23,2021-01-08 21:00:00,2084.6463394557823,1883.2678484340158,2281.484023893743,2230.0,2021-01-05 21:00:00
24,2021-01-09 00:00:00,1977.7512092027114,1778.3806958168977,2180.1376698475765,2130.0,2021-01-05 21:00:00
25,2021-01-09 03:00:00,1947.9771766121046,1750.3943844833445,2137.4125555421983,2130.0,2021-01-05 21:00:00
