,ds,yhat,yhat_lower,yhat_upper,y,cutoff
0,2021-01-06 00:00:00,33591.18643140763,31432.654401991495,35747.88574693258,33130.0,2021-01-05 21:00:00
1,2021-01-06 03:00:00,32518.959496466287,30471.750378714325,34595.2999768641,32452.0,2021-01-05 21:00:00
2,2021-01-06 06:00:00,33452.88958531567,31366.91545588443,35670.90479907493,32935.0,2021-01-05 21:00:00
3,2021-01-06 09:00:00,33160.76633427541,31232.061563148916,35345.160319456394,32762.0,2021-01-05 21:00:00
4,2021-01-06 12:00:00,32945.2558262748,30837.861898553863,35025.952225716406,32792.0,2021-01-05 21:00:00
5,2021-01-06 15:00:00,31806.254989210276,29833.718763293225,33998.936203047546,32127.0,2021-01-05 21:00:00
6,2021-01-06 18:00:00,34126.914583719874,32075.212572068194,36327.35794927669,33858.0,2021-01-05 21:00:00
7,2021-01-06 21:00:00,33403.012053297454,31211.084986240305,35521.6392850158,32558.0,2021-01-05 21:00:00
8,2021-01-07 00:00:00,33377.10600910511,31424.22459969716,35566.60424405326,33143.0,2021-01-05 21:00:00
9,2021-01-07 03:00:00,32204.320743983633,30166.649370231382,34444.95246417596,32525.0,2021-01-05 21:00:00
10,2021-01-07 06:00:00,33073.8185867133,30969.86442757335,35228.80098394725,33155.0,2021-01-05 21:00:00
11,2021-01-07 09:00:00,32782.38650597684,30709.99141517555,34861.542896952364,32627.0,2021-01-05 21:00:00
12,2021-01-07 12:00:00,32593.138608574747,30477.88700675733,34661.02703860126,32205.0,2021-01-05 21:00:00
13,2021-01-07 15:00:00,31477.407532946672,29123.02798094938,33580.50924123214,31467.0,2021-01-05 21:00:00
14,2021-01-07 18:00:00,33884.44155693,31756.01925280595,36006.92454100589,33812.0,2021-01-05 21:00:00
15,2021-01-07 21:00:00,33380.710779144785,31228.769342234897,35531.594418077264,32750.0,2021-01-05 21:00:00
16,2021-01-08 00:00:00,33522.06333631561,31462.604310595103,35645.3370639013,35289.0,2021-01-05 21:00:00
17,2021-01-08 03:00:00,32609.857449357576,30396.053377375752,34882.847297334614,34836.0,2021-01-05 21:00:00
18,2021-01-08 06:00:00,33574.8473186936,31491.40318977798,35661.00770463598,35510.0,2021-01-05 21:00:00
19,2021-01-08 09:00:00,33186.19959423197,31153.92646643419,35415.83702282165,34897.0,2021-01-05 21:00:00
20,2021-01-08 12:00:00,32934.04797986998,30760.97086903185,35178.68121777813,34300.0,2021-01-05 21:00:00
21,2021-01-08 15:00:00,31743.695187445235,29512.577551830123,33834.100813894736,33575.0,2021-01-05 21:00:00
22,2021-01-08 18:00:00,34170.11158280699,32196.506100047278,36193.16489883595,35556.0,2021-01-05 21:00:00
23,2021-01-08 21:00:00,33667.033333792504,31381.65139948475,35787.52469297699,34719.0,2021-01-05 21:00:00
24,2021-01-09 00:00:00,33851.80154440749,31778.351722601936,36022.73460580392,38605.0,2021-01-05 21:00:00
25,2021-01-09 03:00:00,32934.24291369639,30799.258204829515,34974.50556221338,37942.0,2021-01-05 21:00:00
26,2021-01-09 06:00:00,34119.25640494949,32032.01412904096,36246.41356150885,38264.0,2021-01-05 21:00:00
27,2021-01-09 09:00:00,34081.215942606956,31919.41881959061,36223.7485104416,39314.0,2021-01-05 21:00:00
28,2021-01-09 12:00:00,34131.107316098394,32255.565116962032,36332.42995032564,39205.0,2021-01-05 21:00:00
29,2021-01-09 15:00:00,32984.47444663513,30891.7812948505,35133.93122618636,38160.0,2021-01-05 21:00:00
30,2021-01-09 18:00:00,35094.64781522116,33020.73548961293,37224.65119458734,39335.0,2021-01-05 21:00:00
31,2021-01-09 21:00:00,34079.84831899471,31803.356094103663,36232.2320157325,38227.0,2021-01-05 21:00:00
32,2021-01-10 00:00:00,34059.106890386414,31998.156267038168,36318.85638112108,37810.0,2021-01-05 21:00:00
33,2021-01-10 03:00:00,33107.67047293659,31021.460806638326,35250.71011294848,37473.0,2021-01-05 21:00:00
34,2021-01-10 06:00:00,34532.05898928037,32406.443566044356,36692.29059608862,37814.0,2021-01-05 21:00:00
35,2021-01-10 09:00:00,34853.61992761538,32786.763565112065,36978.65589115221,38928.0,2021-01-05 21:00:00
36,2021-01-10 12:00:00,35040.943229252094,32960.99488928928,37080.36708473313,38330.0,2021-01-05 21:00:00
37,2021-01-10 15:00:00,33815.62662114091,31709.37247796594,36049.63043793395,37129.0,2021-01-05 21:00:00
38,2021-01-10 18:00:00,35789.73594495629,33636.036797218774,37987.061540925126,38937.0,2021-01-05 21:00:00
39,2021-01-10 21:00:00,34889.83533749897,32815.11987354456,37124.125422066674,37813.0,2021-01-05 21:00:00
40,2021-01-11 00:00:00,34686.96886662492,32485.475110341686,36953.51975048655,36605.0,2021-01-05 21:00:00
41,2021-01-11 03:00:00,33708.57987651818,31454.48054485546,35825.41047613854,36010.0,2021-01-05 21:00:00
42,2021-01-11 06:00:00,34821.746830754346,32683.008652063138,37022.929308132734,38100.0,2021-01-05 21:00:00
43,2021-01-11 09:00:00,34719.79887015006,32609.02772318544,36781.40590306252,35946.0,2021-01-05 21:00:00
44,2021-01-11 12:00:00,34803.79604115532,32674.97222125721,36876.74500636458,32453.0,2021-01-05 21:00:00
45,2021-01-11 15:00:00,33701.49074666729,31587.848306883534,35999.55125410763,29476.0,2021-01-05 21:00:00
46,2021-01-11 18:00:00,36204.867402203774,34017.278982466676,38334.55559411031,37151.0,2021-01-05 21:00:00
47,2021-01-11 21:00:00,35611.353861375035,33582.020871685934,37824.29639554591,36098.0,2021-01-05 21:00:00
48,2021-01-12 00:00:00,35586.99351099304,33577.785971809964,37719.51243230836,35775.0,2021-01-05 21:00:00
49,2021-01-12 03:00:00,34437.08123439741,32270.16940577668,36552.75548094397,33285.0,2021-01-05 21:00:00
50,2021-01-12 06:00:00,35217.45668373811,33136.239575469845,37427.170373940724,34781.0,2021-01-05 21:00:00
51,2021-01-12 09:00:00,34838.94114846805,32789.694101089764,36929.11448983691,33027.0,2021-01-05 21:00:00
52,2021-01-12 12:00:00,35220.92164465408,33267.69759962523,37458.669292931096,33225.0,2021-01-05 21:00:00
53,2021-01-12 15:00:00,34293.8363578456,32170.04339236171,36380.05041839265,30716.0,2021-01-05 21:00:00
54,2021-01-12 18:00:00,36571.97388603678,34515.60204705769,38528.41094592746,34176.0,2021-01-05 21:00:00
55,2021-01-12 21:00:00,36159.90775726207,34069.86435374278,38262.164505068795,32598.0,2021-01-05 21:00:00
56,2021-01-13 00:00:00,36298.98959635539,34151.2155675929,38570.22866829281,27998.0,2021-01-05 21:00:00
57,2021-01-13 03:00:00,35467.69468604482,33586.40082091893,37569.925174701,25955.0,2021-01-05 21:00:00
58,2021-01-13 06:00:00,36449.155425148245,34205.01841047393,38512.44637880515,27370.0,2021-01-05 21:00:00
59,2021-01-13 09:00:00,36071.27194912195,33914.85754932318,38032.959635904146,26366.0,2021-01-05 21:00:00
60,2021-01-13 12:00:00,35837.35390633177,33788.6092678832,38120.696871562206,26819.0,2021-01-05 21:00:00
61,2021-01-13 15:00:00,35234.77801266328,33131.97815289619,37377.70803776018,24833.0,2021-01-05 21:00:00
62,2021-01-13 18:00:00,37135.13358735827,34894.827542225314,39253.20391945355,29014.0,2021-01-05 21:00:00
63,2021-01-13 21:00:00,36658.21003020527,34459.167995876734,38881.10436545461,28385.0,2021-01-05 21:00:00
